"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT16","WT17","WT18","WT19","WT22"
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-04-28","21.03"," 1556"," 1559","0.00","0.0","0.0",,"71","47","  130","  140","0.0","38.0","48.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-04-29","10.96"," 0011"," 0353","0.82","0.0","0.0",,"63","49","  140","  130","0.0","32.0","42.9","    1","    1",,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-04-30","6.93"," 1833"," 1822","0.14","0.0","0.0",,"59","47","  250","  220","0.0","25.9","36.0","    1","    1",,,"    1",,,,"    1",,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-01","15.21"," 1651"," 1651","0.01","0.0","0.0",,"54","42","  240","  230","0.0","30.0","38.9",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-02","14.09"," 1045"," 1041","0.02","0.0","0.0",,"49","38","  240","  240","0.0","23.9","31.1","    1",,,,"    1",,"    1","    1",,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-03","7.38"," 1418"," 1417","0.02","0.0","0.0",,"51","39","  270","  270","0.0","16.1","19.9","    1",,,,,,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-04","16.11"," 1638"," 1637","0.02","0.0","0.0",,"63","41","  240","  240","0.0","36.9","48.1",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-05","21.03"," 1111"," 1139","0.11","0.0","0.0",,"49","37","  330","  330","0.0","36.0","40.9","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-06","8.28"," 2224"," 2224","0.00","0.0","0.0",,"50","36","   10","   10","0.0","16.1","21.0",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-07","13.87"," 1900"," 1855","1.05","0.0","0.0",,"42","37","  360","  360","0.0","23.0","29.1","    1",,,"    1","    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-08","10.51"," 1323"," 1310","0.00","0.0","0.0",,"53","34","  350","  340","0.0","21.0","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-09","9.62"," 1521"," 2105","0.00","0.0","0.0",,"58","32","  130","  170","0.0","21.0","25.1",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-10","13.87"," 1324"," 1030","0.44","0.0","0.0",,"58","43","  170","  140","0.0","28.0","36.9","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-11","10.51"," 1454"," 1322","0.25","0.0","0.0",,"47","42","   90","   80","0.0","17.0","23.0","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-12","7.16"," 1110"," 1054","0.15","0.0","0.0",,"53","41","   70","   80","0.0","16.1","21.9","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-13","10.07"," 1509"," 1509","0.21","0.0","0.0",,"47","43","  350","  350","0.0","14.1","21.0","    1","    1",,,"    1",,"    1","    1",,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-14","8.28"," 1627"," 1552","0.00","0.0","0.0",,"75","43","  270","  290","0.0","14.1","17.0",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-15","8.50"," 1308"," 1435","0.00","0.0","0.0",,"76","45","  190","  180","0.0","19.9","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-16","4.47"," 0830"," 0829","0.00","0.0","0.0",,"73","50","  250","  250","0.0","15.0","17.9",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-17","6.71"," 1343"," 1343","0.00","0.0","0.0",,"78","53","  200","  210","0.0","16.1","21.0",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-18","6.93"," 1210"," 1209","0.00","0.0","0.0",,"80","52","  170","  180","0.0","16.1","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-19","9.62"," 1446"," 1224","0.00","0.0","0.0",,"81","59","  200","  140","0.0","19.9","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-20","6.93"," 1200"," 1301","0.00","0.0","0.0",,"83","51","  170","  180","0.0","17.9","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-21","9.62"," 1602"," 1348","0.00","0.0","0.0",,"79","58","  120","  170","0.0","19.9","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-22","19.01"," 1044"," 1041","0.10","0.0","0.0",,"77","59","  150","  150","0.0","36.0","49.0","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-23","10.29"," 0019"," 0025","0.00","0.0","0.0",,"78","63","  180","  180","0.0","34.9","42.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-24","14.32"," 2256"," 2255","0.15","0.0","0.0",,"90","58","  200","  210","0.0","44.1","63.1",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-25","15.43"," 0245"," 0245","0.00","0.0","0.0",,"76","56","  190","  190","0.0","30.0","38.9",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-26","4.92"," 1531"," 1530","0.00","0.0","0.0",,"78","46","  320","  330","0.0","13.0","16.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-27","12.53"," 1602"," 1805","0.00","0.0","0.0",,"87","56","  130","  130","0.0","23.0","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-28","20.80"," 1121"," 1244","0.00","0.0","0.0",,"93","66","  180","  190","0.0","34.9","42.9",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-29","17.90"," 2343"," 2342","0.04","0.0","0.0",,"95","63","  280","  280","0.0","32.0","42.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-30","12.08"," 0035"," 0033","0.10","0.0","0.0",,"69","50","  290","  290","0.0","25.1","32.0","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-05-31","10.51"," 2332"," 1341","0.02","0.0","0.0",,"79","47","  190","  210","0.0","25.1","33.1",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-01","8.95"," 1032"," 1039","0.00","0.0","0.0",,"66","48","  350","  360","0.0","21.9","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-02","4.25"," 1403"," 1350","0.00","0.0","0.0",,"72","42","  270","  310","0.0","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-03","7.61"," 2121"," 2121","0.31","0.0","0.0",,"79","46","  120","  130","0.0","21.0","25.9","    1",,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-04","10.96"," 1550"," 1450","0.00","0.0","0.0",,"81","56","  280","  280","0.0","25.9","34.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-05","6.26"," 1505"," 1504","0.01","0.0","0.0",,"78","55","  250","  250","0.0","19.9","25.1",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-06","10.07"," 1629"," 1627","0.00","0.0","0.0",,"74","52","  340","  340","0.0","25.1","31.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-07","5.82"," 1446"," 1608","0.00","0.0","0.0",,"81","49","  150","  150","0.0","17.0","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-08","7.83"," 1701"," 1700","0.09","0.0","0.0",,"74","59","  320","  310","0.0","36.0","44.1","    1",,,,"    1",,,,,,"    1","    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-09","13.42"," 0714"," 0714","0.00","0.0","0.0",,"69","53","  320","  320","0.0","28.0","33.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-10","9.62"," 2231"," 2231","0.13","0.0","0.0",,"65","54","  140","  140","0.0","19.9","28.0","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-11","6.71"," 0010"," 0010","0.31","0.0","0.0",,"70","60","  120","  120","0.0","13.0","17.0","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-12","4.47"," 1512"," 1448","0.12","0.0","0.0",,"66","60","  350","  340","0.0","15.0","17.9","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-13","9.62"," 1047"," 0903","0.00","0.0","0.0",,"69","53","  350","  330","0.0","17.0","23.0","    1",,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-14","5.14"," 1123"," 1124","0.26","0.0","0.0",,"76","49","   40","   50","0.0","17.0","21.0","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-15","6.49"," 1652"," 1428","0.29","0.0","0.0",,"73","57","  340","  300","0.0","14.1","25.1","    1",,,,"    1",,"    1","    1",,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-16","5.37"," 1850"," 1813","0.00","0.0","0.0",,"81","53","  140","  140","0.0","15.0","21.0","    1","    1",,,,,,,,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-17","19.24"," 0756"," 0756","1.89","0.0","0.0",,"86","64","  260","  260","0.0","44.1","70.0","    1",,"    1",,"    1",,,"    1",,,"    1",,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-18","20.58"," 0813"," 0815","0.00","0.0","0.0",,"75","61","  230","  230","0.0","36.0","47.0",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-19","9.40"," 0049"," 0050","0.00","0.0","0.0",,"74","60","  320","  320","0.0","19.9","23.9",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-20","6.71"," 2336"," 2341","0.00","0.0","0.0",,"82","60","  120","  110","0.0","15.0","17.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-21","11.41"," 1545"," 0100","0.00","0.0","0.0",,"85","64","  230","  160","0.0","25.9","34.9",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-22","8.50"," 0432"," 0432","0.05","0.0","0.0",,"84","59","  260","  260","0.0","25.1","32.0",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-23","10.29"," 1449"," 1449","0.00","0.0","0.0",,"79","62","  330","  320","0.0","23.9","30.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-24","10.51"," 1530"," 1530","0.00","0.0","0.0",,"86","59","  190","  190","0.0","21.0","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-25","5.82"," 0408"," 0408","0.10","0.0","0.0",,"84","64","  350","  340","0.0","17.9","23.0","    1",,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-26","8.50"," 0944"," 0942","0.54","0.0","0.0",,"80","64","  120","  110","0.0","28.0","32.0","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-27","14.54"," 1935"," 1934","0.16","0.0","0.0",,"80","61","  330","  330","0.0","38.0","46.1","    1",,,,"    1",,,"    1",,,"    1",,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-28","12.30"," 0034"," 0030","0.00","0.0","0.0",,"75","53","  340","  340","0.0","28.0","34.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-29","4.25"," 1722"," 1711","0.00","0.0","0.0",,"76","50","  110","  120","0.0","14.1","17.9",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-06-30","19.24"," 1756"," 1619","0.00","0.0","0.0",,"84","61","  150","  150","0.0","32.0","46.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-01","19.24"," 1733"," 1734","0.00","0.0","0.0",,"94","70","  190","  190","0.0","28.0","34.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-02","20.58"," 1538"," 1538","0.00","0.0","0.0",,"92","71","  190","  180","0.0","32.0","40.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-03","17.00"," 1401"," 1400","0.29","0.0","0.0",,"93","73","  200","  190","0.0","25.9","32.0",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-04","9.62"," 2359"," 2358","0.24","0.0","0.0",,"84","63","  320","  320","0.0","21.0","28.0","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-05","5.37"," 2108"," 2108","0.00","0.0","0.0",,"83","58","  220","  220","0.0","13.0","17.0","    1",,,,,,"    1","    1",,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-06","7.83"," 2338"," 2337","0.02","0.0","0.0",,"80","57","  210","  210","0.0","17.9","21.9",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-07","6.04"," 0320"," 1303","0.00","0.0","0.0",,"79","62","  150","  290","0.0","15.0","17.9",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-08","6.93"," 1310"," 1314","0.00","0.0","0.0",,"84","56","  300","  280","0.0","17.0","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-09","5.14"," 1606"," 1605","0.00","0.0","0.0",,"87","56","  270","  280","0.0","14.1","17.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-10","7.16"," 1307"," 1451","0.00","0.0","0.0",,"88","65","  180","  170","0.0","14.1","17.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-11","11.63"," 0108"," 0107","0.02","0.0","0.0",,"78","55","  330","  320","0.0","21.9","25.9",,,,,"    1",,"    1","    1",,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-12","4.92"," 1848"," 1900","0.00","0.0","0.0",,"78","49","  140","  130","0.0","14.1","17.0","    1",,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-13","12.75"," 1133"," 1041","0.55","0.0","0.0",,"81","63","  160","  160","0.0","25.9","36.9","    1",,"    1",,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-14","14.09"," 0351"," 0349","0.77","0.0","0.0",,"80","62","  330","  340","0.0","44.1","55.9","    1",,"    1",,"    1",,,,,,"    1",,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-15","12.08"," 1500"," 1344","0.00","0.0","0.0",,"83","57","  280","  270","0.0","23.9","34.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-16","6.93"," 1252"," 1412","0.00","0.0","0.0",,"88","63","  290","  300","0.0","16.1","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-17","8.50"," 1727"," 1726","0.05","0.0","0.0",,"86","64","  180","  180","0.0","19.9","25.1",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-18","8.95"," 0352"," 0346","0.00","0.0","0.0",,"81","62","  330","  330","0.0","17.0","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-19","6.71"," 1255"," 1325","0.01","0.0","0.0",,"81","62","  170","  170","0.0","14.1","17.0",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-20","5.59"," 1826"," 1828","0.35","0.0","0.0",,"81","60","  330","  350","0.0","42.9","48.1","    1",,,,"    1",,,"    1",,,"    1","    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-21","4.03"," 2352"," 2335","0.00","0.0","0.0",,"79","59","  180","  190","0.0","15.0","17.9",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-22","9.62"," 1647"," 1646","0.01","0.0","0.0",,"80","64","  290","  290","0.0","21.0","25.9",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-23","3.36"," 0118"," 1444","0.10","0.0","0.0",,"77","60","  310","   30","0.0","10.1","13.0","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-24","6.49"," 0807"," 0806","0.00","0.0","0.0",,"79","60","  340","  340","0.0","16.1","19.9","    1",,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-25","6.93"," 2249"," 1603","0.00","0.0","0.0",,"81","55","  160","  190","0.0","17.9","23.9","    1",,,,,,,,,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-26","15.43"," 1642"," 1641","0.00","0.0","0.0",,"89","68","  180","  180","0.0","23.9","33.1",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-27","9.62"," 0038"," 0037","1.82","0.0","0.0",,"78","62","  330","  330","0.0","44.1","51.9","    1",,,,"    1",,,,,,"    1","    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-28","5.82"," 1552"," 1457","0.00","0.0","0.0",,"80","56","  300","  320","0.0","14.1","17.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-29","4.92"," 2359"," 2359","0.00","0.0","0.0",,"79","56","  160","  160","0.0","12.1","16.1","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-30","5.37"," 0608"," 1305","0.00","0.0","0.0",,"81","64","  130","  270","0.0","15.0","19.9","    1",,,,,,,,,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-07-31","3.80"," 2209"," 2208","0.00","0.0","0.0",,"86","62","   20","   30","0.0","15.0","21.0","    1",,,,,,,,,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-01","6.26"," 1116"," 0331","0.00","0.0","0.0",,"80","68","  130","  250","0.0","16.1","21.9",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-02","3.80"," 1652"," 1701","0.00","0.0","0.0",,"85","63","  250","  250","0.0","10.1","12.1","    1","    1",,,,,,,"    1",,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-03","7.16"," 1129"," 1145","0.00","0.0","0.0",,"86","67","  290","  300","0.0","17.0","23.0","    1",,,,,,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-04","10.07"," 1220"," 1335","0.00","0.0","0.0",,"82","61","  280","  280","0.0","25.9","31.1","    1",,,,,,,"    1",,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-05","8.95"," 1540"," 1440","0.00","0.0","0.0",,"79","56","  290","  290","0.0","19.9","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-06","4.03"," 2359"," 2359","0.00","0.0","0.0",,"81","55","  130","  130","0.0","8.9","13.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-07","7.83"," 1000"," 1103","0.00","0.0","0.0",,"89","65","  170","  170","0.0","21.0","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-08","5.82"," 1852"," 1852","0.00","0.0","0.0",,"88","65","   40","   50","0.0","19.9","23.0","    1",,,,,,,,,,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-09","6.49"," 1646"," 1736","0.00","0.0","0.0",,"92","63","  190","  180","0.0","13.0","17.0",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-10","7.16"," 1222"," 1221","0.16","0.0","0.0",,"81","71","  160","  170","0.0","28.0","44.1",,,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-11","4.47"," 1309"," 2357","0.00","0.0","0.0",,"90","65","  280","  160","0.0","10.1","13.0","    1","    1",,,,,,,"    1",,,"    1",,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-12","15.21"," 2114"," 1943","1.73","0.0","0.0",,"77","66","   90","  310","0.0","40.0","55.9","    1",,"    1",,"    1",,,"    1",,,"    1",,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-13","10.96"," 0230"," 0230","0.27","0.0","0.0",,"82","65","  260","  260","0.0","30.0","40.0","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-14","13.87"," 1449"," 1448","0.16","0.0","0.0",,"77","60","  280","  270","0.0","31.1","38.9","    1",,,,"    1",,,,,,,"    1","    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-15","15.66"," 1229"," 1407","0.00","0.0","0.0",,"73","55","  270","  280","0.0","30.0","38.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-16","10.51"," 1529"," 1529","0.00","0.0","0.0",,"72","51","  300","  300","0.0","23.0","28.0",,,,,,,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-17","10.07"," 1519"," 1518","0.00","0.0","0.0",,"82","46","  200","  200","0.0","23.0","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-18","7.61"," 0146"," 0046","0.04","0.0","0.0",,"70","53","   30","   10","0.0","17.0","21.9","    1",,,,"    1",,,,,,,,"    1",,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2010-08-19","7.38"," 1832"," 1753","0.00","0.0","0.0",,"80","52","  110","  120","0.0","16.1","21.9",,,,,,,,,,,,,,,,,
